Country,Province_State,Last_Update,Date,Latitude,Longitude,Confirmed,Deaths,Recovered
China,Zhejiang,2020-05-13T11:42:00.003Z,2020-02-22,29.1832,120.0934,1205,1,719
China,Anhui,2020-05-13T11:42:00.003Z,2020-02-23,31.8257,117.2264,989,6,637
China,Beijing,2020-05-13T11:42:00.003Z,2020-02-23,40.1824,116.4142,399,4,189
China,Chongqing,2020-05-13T11:42:00.003Z,2020-02-23,30.0572,107.874,575,6,335
China,Fujian,2020-05-13T11:42:00.003Z,2020-02-23,26.0789,117.9874,293,1,170
China,Gansu,2020-05-13T11:42:00.003Z,2020-02-23,37.8099,101.0583,91,2,78
China,Guangdong,2020-05-13T11:42:00.003Z,2020-02-23,23.3417,113.4244,1342,6,755
China,Guangxi,2020-05-13T11:42:00.003Z,2020-02-23,23.8298,108.7881,249,2,106
China,Guizhou,2020-05-13T11:42:00.003Z,2020-02-23,26.8154,106.8748,146,2,102
China,Hainan,2020-05-13T11:42:00.003Z,2020-02-23,19.1959,109.7453,168,5,106
China,Hebei,2020-05-13T11:42:00.003Z,2020-02-23,39.549,116.1306,311,6,219
China,Heilongjiang,2020-05-13T11:42:00.003Z,2020-02-23,47.862,127.7615,480,12,222
China,Henan,2020-05-13T11:42:00.003Z,2020-02-23,33.882,113.614,1271,19,868
China,Hong Kong,2020-05-13T11:42:00.003Z,2020-02-23,22.3,114.2,74,2,11
China,Hubei,2020-05-13T11:42:00.003Z,2020-02-23,30.9756,112.2707,64084,2346,15343
China,Hunan,2020-05-13T11:42:00.003Z,2020-02-23,27.6104,111.7088,1016,4,714
China,Inner Mongolia,2020-05-13T11:42:00.003Z,2020-02-23,44.0935,113.9448,75,0,27
China,Jiangsu,2020-05-13T11:42:00.003Z,2020-02-23,32.9711,119.455,631,0,418
China,Jiangxi,2020-05-13T11:42:00.003Z,2020-02-23,27.614,115.7221,934,1,613
China,Jilin,2020-05-13T11:42:00.003Z,2020-02-23,43.6661,126.1923,91,1,54
China,Liaoning,2020-05-13T11:42:00.003Z,2020-02-23,41.2956,122.6085,121,1,73
China,Macau,2020-05-13T11:42:00.003Z,2020-02-23,22.1667,113.55,10,0,6
China,Ningxia,2020-05-13T11:42:00.003Z,2020-02-23,37.2692,106.1655,71,0,56
China,Qinghai,2020-05-13T11:42:00.003Z,2020-02-23,35.7452,95.9956,18,0,18
China,Shaanxi,2020-05-13T11:42:00.003Z,2020-02-23,35.1917,108.8701,245,1,163
China,Shandong,2020-05-13T11:42:00.003Z,2020-02-23,36.3427,118.1498,754,4,321
China,Shanghai,2020-05-13T11:42:00.003Z,2020-02-23,31.202,121.4491,335,3,249
China,Shanxi,2020-05-13T11:42:00.003Z,2020-02-23,37.5777,112.2922,132,0,88
China,Sichuan,2020-05-13T11:42:00.003Z,2020-02-23,30.6171,102.7103,526,3,261
China,Tianjin,2020-05-13T11:42:00.003Z,2020-02-23,39.3054,117.323,135,3,81
China,Tibet,2020-05-13T11:42:00.003Z,2020-02-23,31.6927,88.0924,1,0,1
China,Xinjiang,2020-05-13T11:42:00.003Z,2020-02-23,41.1129,85.2401,76,2,28
China,Yunnan,2020-05-13T11:42:00.003Z,2020-02-23,24.974,101.487,174,2,115
China,Zhejiang,2020-05-13T11:42:00.003Z,2020-02-23,29.1832,120.0934,1205,1,760
China,Anhui,2020-05-13T11:42:00.003Z,2020-02-24,31.8257,117.2264,989,6,663
China,Beijing,2020-05-13T11:42:00.003Z,2020-02-24,40.1824,116.4142,399,4,198
China,Chongqing,2020-05-13T11:42:00.003Z,2020-02-24,30.0572,107.874,576,6,349
China,Fujian,2020-05-13T11:42:00.003Z,2020-02-24,26.0789,117.9874,293,1,183
China,Gansu,2020-05-13T11:42:00.003Z,2020-02-24,37.8099,101.0583,91,2,80
China,Guangdong,2020-05-13T11:42:00.003Z,2020-02-24,23.3417,113.4244,1345,6,786
China,Guangxi,2020-05-13T11:42:00.003Z,2020-02-24,23.8298,108.7881,251,2,112
China,Guizhou,2020-05-13T11:42:00.003Z,2020-02-24,26.8154,106.8748,146,2,102
China,Hainan,2020-05-13T11:42:00.003Z,2020-02-24,19.1959,109.7453,168,5,116
China,Hebei,2020-05-13T11:42:00.003Z,2020-02-24,39.549,116.1306,311,6,234
China,Heilongjiang,2020-05-13T11:42:00.003Z,2020-02-24,47.862,127.7615,480,12,227
China,Henan,2020-05-13T11:42:00.003Z,2020-02-24,33.882,113.614,1271,19,943
China,Hong Kong,2020-05-13T11:42:00.003Z,2020-02-24,22.3,114.2,79,2,19
China,Hubei,2020-05-13T11:42:00.003Z,2020-02-24,30.9756,112.2707,64287,2495,16748
China,Hunan,2020-05-13T11:42:00.003Z,2020-02-24,27.6104,111.7088,1016,4,731
China,Inner Mongolia,2020-05-13T11:42:00.003Z,2020-02-24,44.0935,113.9448,75,0,34
China,Jiangsu,2020-05-13T11:42:00.003Z,2020-02-24,32.9711,119.455,631,0,452
China,Jiangxi,2020-05-13T11:42:00.003Z,2020-02-24,27.614,115.7221,934,1,645
China,Jilin,2020-05-13T11:42:00.003Z,2020-02-24,43.6661,126.1923,93,1,60
China,Liaoning,2020-05-13T11:42:00.003Z,2020-02-24,41.2956,122.6085,121,1,80
China,Macau,2020-05-13T11:42:00.003Z,2020-02-24,22.1667,113.55,10,0,6
China,Ningxia,2020-05-13T11:42:00.003Z,2020-02-24,37.2692,106.1655,71,0,58
China,Qinghai,2020-05-13T11:42:00.003Z,2020-02-24,35.7452,95.9956,18,0,18
China,Shaanxi,2020-05-13T11:42:00.003Z,2020-02-24,35.1917,108.8701,245,1,173
China,Shandong,2020-05-13T11:42:00.003Z,2020-02-24,36.3427,118.1498,755,5,343
China,Shanghai,2020-05-13T11:42:00.003Z,2020-02-24,31.202,121.4491,335,3,261
China,Shanxi,2020-05-13T11:42:00.003Z,2020-02-24,37.5777,112.2922,133,0,94
China,Sichuan,2020-05-13T11:42:00.003Z,2020-02-24,30.6171,102.7103,527,3,276
China,Tianjin,2020-05-13T11:42:00.003Z,2020-02-24,39.3054,117.323,135,3,87
China,Tibet,2020-05-13T11:42:00.003Z,2020-02-24,31.6927,88.0924,1,0,1
China,Xinjiang,2020-05-13T11:42:00.003Z,2020-02-24,41.1129,85.2401,76,2,30
China,Yunnan,2020-05-13T11:42:00.003Z,2020-02-24,24.974,101.487,174,2,124
China,Zhejiang,2020-05-13T11:42:00.003Z,2020-02-24,29.1832,120.0934,1205,1,782
China,Anhui,2020-05-13T11:42:00.003Z,2020-02-25,31.8257,117.2264,989,6,712
China,Beijing,2020-05-13T11:42:00.003Z,2020-02-25,40.1824,116.4142,400,4,215
China,Chongqing,2020-05-13T11:42:00.003Z,2020-02-25,30.0572,107.874,576,6,372
China,Fujian,2020-05-13T11:42:00.003Z,2020-02-25,26.0789,117.9874,294,1,199
China,Gansu,2020-05-13T11:42:00.003Z,2020-02-25,37.8099,101.0583,91,2,80
China,Guangdong,2020-05-13T11:42:00.003Z,2020-02-25,23.3417,113.4244,1347,7,822
China,Guangxi,2020-05-13T11:42:00.003Z,2020-02-25,23.8298,108.7881,252,2,134
China,Guizhou,2020-05-13T11:42:00.003Z,2020-02-25,26.8154,106.8748,146,2,104
China,Hainan,2020-05-13T11:42:00.003Z,2020-02-25,19.1959,109.7453,168,5,124
China,Hebei,2020-05-13T11:42:00.003Z,2020-02-25,39.549,116.1306,311,6,248
China,Heilongjiang,2020-05-13T11:42:00.003Z,2020-02-25,47.862,127.7615,480,12,243
China,Henan,2020-05-13T11:42:00.003Z,2020-02-25,33.882,113.614,1271,19,1002
China,Hong Kong,2020-05-13T11:42:00.003Z,2020-02-25,22.3,114.2,84,2,19
China,Hubei,2020-05-13T11:42:00.003Z,2020-02-25,30.9756,112.2707,64786,2563,18971
China,Hunan,2020-05-13T11:42:00.003Z,2020-02-25,27.6104,111.7088,1016,4,768
China,Inner Mongolia,2020-05-13T11:42:00.003Z,2020-02-25,44.0935,113.9448,75,0,35
China,Jiangsu,2020-05-13T11:42:00.003Z,2020-02-25,32.9711,119.455,631,0,458
China,Jiangxi,2020-05-13T11:42:00.003Z,2020-02-25,27.614,115.7221,934,1,683
China,Jilin,2020-05-13T11:42:00.003Z,2020-02-25,43.6661,126.1923,93,1,63
China,Liaoning,2020-05-13T11:42:00.003Z,2020-02-25,41.2956,122.6085,121,1,83
China,Macau,2020-05-13T11:42:00.003Z,2020-02-25,22.1667,113.55,10,0,7
China,Ningxia,2020-05-13T11:42:00.003Z,2020-02-25,37.2692,106.1655,71,0,61
China,Qinghai,2020-05-13T11:42:00.003Z,2020-02-25,35.7452,95.9956,18,0,18
China,Shaanxi,2020-05-13T11:42:00.003Z,2020-02-25,35.1917,108.8701,245,1,186
China,Shandong,2020-05-13T11:42:00.003Z,2020-02-25,36.3427,118.1498,756,6,355
China,Shanghai,2020-05-13T11:42:00.003Z,2020-02-25,31.202,121.4491,336,3,268
China,Shanxi,2020-05-13T11:42:00.003Z,2020-02-25,37.5777,112.2922,133,0,98
China,Sichuan,2020-05-13T11:42:00.003Z,2020-02-25,30.6171,102.7103,529,3,289
China,Tianjin,2020-05-13T11:42:00.003Z,2020-02-25,39.3054,117.323,135,3,91
China,Tibet,2020-05-13T11:42:00.003Z,2020-02-25,31.6927,88.0924,1,0,1
China,Xinjiang,2020-05-13T11:42:00.003Z,2020-02-25,41.1129,85.2401,76,2,30
China,Yunnan,2020-05-13T11:42:00.003Z,2020-02-25,24.974,101.487,174,2,129
China,Zhejiang,2020-05-13T11:42:00.003Z,2020-02-25,29.1832,120.0934,1205,1,808
China,Anhui,2020-05-13T11:42:00.003Z,2020-02-26,31.8257,117.2264,989,6,744
China,Beijing,2020-05-13T11:42:00.003Z,2020-02-26,40.1824,116.4142,400,4,235
China,Chongqing,2020-05-13T11:42:00.003Z,2020-02-26,30.0572,107.874,576,6,384
China,Fujian,2020-05-13T11:42:00.003Z,2020-02-26,26.0789,117.9874,294,1,218
China,Gansu,2020-05-13T11:42:00.003Z,2020-02-26,37.8099,101.0583,91,2,81
China,Guangdong,2020-05-13T11:42:00.003Z,2020-02-26,23.3417,113.4244,1347,7,851
China,Guangxi,2020-05-13T11:42:00.003Z,2020-02-26,23.8298,108.7881,252,2,147
China,Guizhou,2020-05-13T11:42:00.003Z,2020-02-26,26.8154,106.8748,146,2,104
China,Hainan,2020-05-13T11:42:00.003Z,2020-02-26,19.1959,109.7453,168,5,129
China,Hebei,2020-05-13T11:42:00.003Z,2020-02-26,39.549,116.1306,312,6,261
China,Heilongjiang,2020-05-13T11:42:00.003Z,2020-02-26,47.862,127.7615,480,12,249
China,Henan,2020-05-13T11:42:00.003Z,2020-02-26,33.882,113.614,1271,19,1033
China,Hong Kong,2020-05-13T11:42:00.003Z,2020-02-26,22.3,114.2,91,2,24
China,Hubei,2020-05-13T11:42:00.003Z,2020-02-26,30.9756,112.2707,65187,2615,20969
China,Hunan,2020-05-13T11:42:00.003Z,2020-02-26,27.6104,111.7088,1016,4,783
China,Inner Mongolia,2020-05-13T11:42:00.003Z,2020-02-26,44.0935,113.9448,75,0,38
China,Jiangsu,2020-05-13T11:42:00.003Z,2020-02-26,32.9711,119.455,631,0,478
China,Jiangxi,2020-05-13T11:42:00.003Z,2020-02-26,27.614,115.7221,934,1,719
China,Jilin,2020-05-13T11:42:00.003Z,2020-02-26,43.6661,126.1923,93,1,65
China,Liaoning,2020-05-13T11:42:00.003Z,2020-02-26,41.2956,122.6085,121,1,88
China,Macau,2020-05-13T11:42:00.003Z,2020-02-26,22.1667,113.55,10,0,7
China,Ningxia,2020-05-13T11:42:00.003Z,2020-02-26,37.2692,106.1655,71,0,65
China,Qinghai,2020-05-13T11:42:00.003Z,2020-02-26,35.7452,95.9956,18,0,18
China,Shaanxi,2020-05-13T11:42:00.003Z,2020-02-26,35.1917,108.8701,245,1,192
China,Shandong,2020-05-13T11:42:00.003Z,2020-02-26,36.3427,118.1498,756,6,377
China,Shanghai,2020-05-13T11:42:00.003Z,2020-02-26,31.202,121.4491,337,3,272
China,Shanxi,2020-05-13T11:42:00.003Z,2020-02-26,37.5777,112.2922,133,0,104
China,Sichuan,2020-05-13T11:42:00.003Z,2020-02-26,30.6171,102.7103,531,3,307
China,Tianjin,2020-05-13T11:42:00.003Z,2020-02-26,39.3054,117.323,135,3,96
China,Tibet,2020-05-13T11:42:00.003Z,2020-02-26,31.6927,88.0924,1,0,1
China,Xinjiang,2020-05-13T11:42:00.003Z,2020-02-26,41.1129,85.2401,76,2,34
China,Yunnan,2020-05-13T11:42:00.003Z,2020-02-26,24.974,101.487,174,2,144
China,Zhejiang,2020-05-13T11:42:00.003Z,2020-02-26,29.1832,120.0934,1205,1,867
China,Anhui,2020-05-13T11:42:00.003Z,2020-02-27,31.8257,117.2264,989,6,792
China,Beijing,2020-05-13T11:42:00.003Z,2020-02-27,40.1824,116.4142,410,5,248
China,Chongqing,2020-05-13T11:42:00.003Z,2020-02-27,30.0572,107.874,576,6,401
China,Fujian,2020-05-13T11:42:00.003Z,2020-02-27,26.0789,117.9874,296,1,228
China,Gansu,2020-05-13T11:42:00.003Z,2020-02-27,37.8099,101.0583,91,2,81
China,Guangdong,2020-05-13T11:42:00.003Z,2020-02-27,23.3417,113.4244,1347,7,890
China,Guangxi,2020-05-13T11:42:00.003Z,2020-02-27,23.8298,108.7881,252,2,161
China,Guizhou,2020-05-13T11:42:00.003Z,2020-02-27,26.8154,106.8748,146,2,112
China,Hainan,2020-05-13T11:42:00.003Z,2020-02-27,19.1959,109.7453,168,5,131
China,Hebei,2020-05-13T11:42:00.003Z,2020-02-27,39.549,116.1306,317,6,274
China,Heilongjiang,2020-05-13T11:42:00.003Z,2020-02-27,47.862,127.7615,480,13,270
China,Henan,2020-05-13T11:42:00.003Z,2020-02-27,33.882,113.614,1272,20,1068
China,Hong Kong,2020-05-13T11:42:00.003Z,2020-02-27,22.3,114.2,92,2,24
China,Hubei,2020-05-13T11:42:00.003Z,2020-02-27,30.9756,112.2707,65596,2641,23383
China,Hunan,2020-05-13T11:42:00.003Z,2020-02-27,27.6104,111.7088,1017,4,804
China,Inner Mongolia,2020-05-13T11:42:00.003Z,2020-02-27,44.0935,113.9448,75,0,43
China,Jiangsu,2020-05-13T11:42:00.003Z,2020-02-27,32.9711,119.455,631,0,498
China,Jiangxi,2020-05-13T11:42:00.003Z,2020-02-27,27.614,115.7221,934,1,754
China,Jilin,2020-05-13T11:42:00.003Z,2020-02-27,43.6661,126.1923,93,1,67
China,Liaoning,2020-05-13T11:42:00.003Z,2020-02-27,41.2956,122.6085,121,1,93
China,Macau,2020-05-13T11:42:00.003Z,2020-02-27,22.1667,113.55,10,0,8
China,Ningxia,2020-05-13T11:42:00.003Z,2020-02-27,37.2692,106.1655,72,0,68
China,Qinghai,2020-05-13T11:42:00.003Z,2020-02-27,35.7452,95.9956,18,0,18
China,Shaanxi,2020-05-13T11:42:00.003Z,2020-02-27,35.1917,108.8701,245,1,195
China,Shandong,2020-05-13T11:42:00.003Z,2020-02-27,36.3427,118.1498,756,6,387
China,Shanghai,2020-05-13T11:42:00.003Z,2020-02-27,31.202,121.4491,337,3,276
China,Shanxi,2020-05-13T11:42:00.003Z,2020-02-27,37.5777,112.2922,133,0,107
China,Sichuan,2020-05-13T11:42:00.003Z,2020-02-27,30.6171,102.7103,534,3,321
China,Tianjin,2020-05-13T11:42:00.003Z,2020-02-27,39.3054,117.323,136,3,102
China,Tibet,2020-05-13T11:42:00.003Z,2020-02-27,31.6927,88.0924,1,0,1
China,Xinjiang,2020-05-13T11:42:00.003Z,2020-02-27,41.1129,85.2401,76,2,43
China,Yunnan,2020-05-13T11:42:00.003Z,2020-02-27,24.974,101.487,174,2,150
China,Zhejiang,2020-05-13T11:42:00.003Z,2020-02-27,29.1832,120.0934,1205,1,932
China,Anhui,2020-05-13T11:42:00.003Z,2020-02-28,31.8257,117.2264,990,6,821
China,Beijing,2020-05-13T11:42:00.003Z,2020-02-28,40.1824,116.4142,410,7,257
China,Chongqing,2020-05-13T11:42:00.003Z,2020-02-28,30.0572,107.874,576,6,422
China,Fujian,2020-05-13T11:42:00.003Z,2020-02-28,26.0789,117.9874,296,1,235
China,Gansu,2020-05-13T11:42:00.003Z,2020-02-28,37.8099,101.0583,91,2,82
China,Guangdong,2020-05-13T11:42:00.003Z,2020-02-28,23.3417,113.4244,1348,7,935
China,Guangxi,2020-05-13T11:42:00.003Z,2020-02-28,23.8298,108.7881,252,2,168
China,Guizhou,2020-05-13T11:42:00.003Z,2020-02-28,26.8154,106.8748,146,2,112
China,Hainan,2020-05-13T11:42:00.003Z,2020-02-28,19.1959,109.7453,168,5,133
China,Hebei,2020-05-13T11:42:00.003Z,2020-02-28,39.549,116.1306,318,6,277
China,Heilongjiang,2020-05-13T11:42:00.003Z,2020-02-28,47.862,127.7615,480,13,283
China,Henan,2020-05-13T11:42:00.003Z,2020-02-28,33.882,113.614,1272,20,1112
China,Hong Kong,2020-05-13T11:42:00.003Z,2020-02-28,22.3,114.2,94,2,30
China,Hubei,2020-05-13T11:42:00.003Z,2020-02-28,30.9756,112.2707,65914,2682,26403
China,Hunan,2020-05-13T11:42:00.003Z,2020-02-28,27.6104,111.7088,1017,4,830
China,Inner Mongolia,2020-05-13T11:42:00.003Z,2020-02-28,44.0935,113.9448,75,0,45
China,Jiangsu,2020-05-13T11:42:00.003Z,2020-02-28,32.9711,119.455,631,0,515
China,Jiangxi,2020-05-13T11:42:00.003Z,2020-02-28,27.614,115.7221,935,1,790
China,Jilin,2020-05-13T11:42:00.003Z,2020-02-28,43.6661,126.1923,93,1,73
China,Liaoning,2020-05-13T11:42:00.003Z,2020-02-28,41.2956,122.6085,121,1,93
China,Macau,2020-05-13T11:42:00.003Z,2020-02-28,22.1667,113.55,10,0,8
China,Ningxia,2020-05-13T11:42:00.003Z,2020-02-28,37.2692,106.1655,72,0,68
China,Qinghai,2020-05-13T11:42:00.003Z,2020-02-28,35.7452,95.9956,18,0,18
China,Shaanxi,2020-05-13T11:42:00.003Z,2020-02-28,35.1917,108.8701,245,1,199
China,Shandong,2020-05-13T11:42:00.003Z,2020-02-28,36.3427,118.1498,756,6,405
China,Shanghai,2020-05-13T11:42:00.003Z,2020-02-28,31.202,121.4491,337,3,279
China,Shanxi,2020-05-13T11:42:00.003Z,2020-02-28,37.5777,112.2922,133,0,112
China,Sichuan,2020-05-13T11:42:00.003Z,2020-02-28,30.6171,102.7103,538,3,338
China,Tianjin,2020-05-13T11:42:00.003Z,2020-02-28,39.3054,117.323,136,3,102
China,Tibet,2020-05-13T11:42:00.003Z,2020-02-28,31.6927,88.0924,1,0,1
China,Xinjiang,2020-05-13T11:42:00.003Z,2020-02-28,41.1129,85.2401,76,3,52
China,Yunnan,2020-05-13T11:42:00.003Z,2020-02-28,24.974,101.487,174,2,156
China,Zhejiang,2020-05-13T11:42:00.003Z,2020-02-28,29.1832,120.0934,1205,1,975
China,Anhui,2020-05-13T11:42:00.003Z,2020-02-29,31.8257,117.2264,990,6,868
China,Beijing,2020-05-13T11:42:00.003Z,2020-02-29,40.1824,116.4142,411,8,271
China,Chongqing,2020-05-13T11:42:00.003Z,2020-02-29,30.0572,107.874,576,6,438
China,Fujian,2020-05-13T11:42:00.003Z,2020-02-29,26.0789,117.9874,296,1,243
China,Gansu,2020-05-13T11:42:00.003Z,2020-02-29,37.8099,101.0583,91,2,82
China,Guangdong,2020-05-13T11:42:00.003Z,2020-02-29,23.3417,113.4244,1349,7,983
China,Guangxi,2020-05-13T11:42:00.003Z,2020-02-29,23.8298,108.7881,252,2,176
China,Guizhou,2020-05-13T11:42:00.003Z,2020-02-29,26.8154,106.8748,146,2,112
China,Hainan,2020-05-13T11:42:00.003Z,2020-02-29,19.1959,109.7453,168,5,148
China,Hebei,2020-05-13T11:42:00.003Z,2020-02-29,39.549,116.1306,318,6,282
China,Heilongjiang,2020-05-13T11:42:00.003Z,2020-02-29,47.862,127.7615,480,13,301
China,Henan,2020-05-13T11:42:00.003Z,2020-02-29,33.882,113.614,1272,21,1170
China,Hong Kong,2020-05-13T11:42:00.003Z,2020-02-29,22.3,114.2,95,2,33
China,Hubei,2020-05-13T11:42:00.003Z,2020-02-29,30.9756,112.2707,66337,2727,28993
China,Hunan,2020-05-13T11:42:00.003Z,2020-02-29,27.6104,111.7088,1018,4,846
China,Inner Mongolia,2020-05-13T11:42:00.003Z,2020-02-29,44.0935,113.9448,75,0,49
China,Jiangsu,2020-05-13T11:42:00.003Z,2020-02-29,32.9711,119.455,631,0,523
China,Jiangxi,2020-05-13T11:42:00.003Z,2020-02-29,27.614,115.7221,935,1,811
China,Jilin,2020-05-13T11:42:00.003Z,2020-02-29,43.6661,126.1923,93,1,75
China,Liaoning,2020-05-13T11:42:00.003Z,2020-02-29,41.2956,122.6085,121,1,96
China,Macau,2020-05-13T11:42:00.003Z,2020-02-29,22.1667,113.55,10,0,8
China,Ningxia,2020-05-13T11:42:00.003Z,2020-02-29,37.2692,106.1655,73,0,69
China,Qinghai,2020-05-13T11:42:00.003Z,2020-02-29,35.7452,95.9956,18,0,18
China,Shaanxi,2020-05-13T11:42:00.003Z,2020-02-29,35.1917,108.8701,245,1,207
China,Shandong,2020-05-13T11:42:00.003Z,2020-02-29,36.3427,118.1498,756,6,421
China,Shanghai,2020-05-13T11:42:00.003Z,2020-02-29,31.202,121.4491,337,3,287
China,Shanxi,2020-05-13T11:42:00.003Z,2020-02-29,37.5777,112.2922,133,0,114
China,Sichuan,2020-05-13T11:42:00.003Z,2020-02-29,30.6171,102.7103,538,3,351
China,Tianjin,2020-05-13T11:42:00.003Z,2020-02-29,39.3054,117.323,136,3,109
China,Tibet,2020-05-13T11:42:00.003Z,2020-02-29,31.6927,88.0924,1,0,1
China,Xinjiang,2020-05-13T11:42:00.003Z,2020-02-29,41.1129,85.2401,76,3,62
China,Yunnan,2020-05-13T11:42:00.003Z,2020-02-29,24.974,101.487,174,2,157
China,Zhejiang,2020-05-13T11:42:00.003Z,2020-02-29,29.1832,120.0934,1205,1,1016
China,Anhui,2020-05-13T11:42:00.003Z,2020-03-01,31.8257,117.2264,990,6,873
China,Beijing,2020-05-13T11:42:00.003Z,2020-03-01,40.1824,116.4142,413,8,276
China,Chongqing,2020-05-13T11:42:00.003Z,2020-03-01,30.0572,107.874,576,6,450
China,Fujian,2020-05-13T11:42:00.003Z,2020-03-01,26.0789,117.9874,296,1,247
China,Gansu,2020-05-13T11:42:00.003Z,2020-03-01,37.8099,101.0583,91,2,84
China,Guangdong,2020-05-13T11:42:00.003Z,2020-03-01,23.3417,113.4244,1349,7,1016
China,Guangxi,2020-05-13T11:42:00.003Z,2020-03-01,23.8298,108.7881,252,2,181
China,Guizhou,2020-05-13T11:42:00.003Z,2020-03-01,26.8154,106.8748,146,2,112
China,Hainan,2020-05-13T11:42:00.003Z,2020-03-01,19.1959,109.7453,168,5,149
China,Hebei,2020-05-13T11:42:00.003Z,2020-03-01,39.549,116.1306,318,6,294
China,Heilongjiang,2020-05-13T11:42:00.003Z,2020-03-01,47.862,127.7615,480,13,342
China,Henan,2020-05-13T11:42:00.003Z,2020-03-01,33.882,113.614,1272,22,1198
China,Hong Kong,2020-05-13T11:42:00.003Z,2020-03-01,22.3,114.2,96,2,36
China,Hubei,2020-05-13T11:42:00.003Z,2020-03-01,30.9756,112.2707,66907,2761,31536
China,Hunan,2020-05-13T11:42:00.003Z,2020-03-01,27.6104,111.7088,1018,4,866
China,Inner Mongolia,2020-05-13T11:42:00.003Z,2020-03-01,44.0935,113.9448,75,0,52
China,Jiangsu,2020-05-13T11:42:00.003Z,2020-03-01,32.9711,119.455,631,0,536
China,Jiangxi,2020-05-13T11:42:00.003Z,2020-03-01,27.614,115.7221,935,1,831
China,Jilin,2020-05-13T11:42:00.003Z,2020-03-01,43.6661,126.1923,93,1,78
China,Liaoning,2020-05-13T11:42:00.003Z,2020-03-01,41.2956,122.6085,122,1,103
China,Macau,2020-05-13T11:42:00.003Z,2020-03-01,22.1667,113.55,10,0,8
China,Ningxia,2020-05-13T11:42:00.003Z,2020-03-01,37.2692,106.1655,73,0,69
China,Qinghai,2020-05-13T11:42:00.003Z,2020-03-01,35.7452,95.9956,18,0,18
China,Shaanxi,2020-05-13T11:42:00.003Z,2020-03-01,35.1917,108.8701,245,1,208
China,Shandong,2020-05-13T11:42:00.003Z,2020-03-01,36.3427,118.1498,758,6,443
China,Shanghai,2020-05-13T11:42:00.003Z,2020-03-01,31.202,121.4491,337,3,290
China,Shanxi,2020-05-13T11:42:00.003Z,2020-03-01,37.5777,112.2922,133,0,116
China,Sichuan,2020-05-13T11:42:00.003Z,2020-03-01,30.6171,102.7103,538,3,365
China,Tianjin,2020-05-13T11:42:00.003Z,2020-03-01,39.3054,117.323,136,3,111
China,Tibet,2020-05-13T11:42:00.003Z,2020-03-01,31.6927,88.0924,1,0,1
China,Xinjiang,2020-05-13T11:42:00.003Z,2020-03-01,41.1129,85.2401,76,3,64
China,Yunnan,2020-05-13T11:42:00.003Z,2020-03-01,24.974,101.487,174,2,163
China,Zhejiang,2020-05-13T11:42:00.003Z,2020-03-01,29.1832,120.0934,1205,1,1046
China,Anhui,2020-05-13T11:42:00.003Z,2020-03-02,31.8257,117.2264,990,6,917
China,Beijing,2020-05-13T11:42:00.003Z,2020-03-02,40.1824,116.4142,414,8,282
China,Chongqing,2020-05-13T11:42:00.003Z,2020-03-02,30.0572,107.874,576,6,469
China,Fujian,2020-05-13T11:42:00.003Z,2020-03-02,26.0789,117.9874,296,1,255
China,Gansu,2020-05-13T11:42:00.003Z,2020-03-02,37.8099,101.0583,91,2,85
China,Guangdong,2020-05-13T11:42:00.003Z,2020-03-02,23.3417,113.4244,1350,7,1059
China,Guangxi,2020-05-13T11:42:00.003Z,2020-03-02,23.8298,108.7881,252,2,192
China,Guizhou,2020-05-13T11:42:00.003Z,2020-03-02,26.8154,106.8748,146,2,114
China,Hainan,2020-05-13T11:42:00.003Z,2020-03-02,19.1959,109.7453,168,5,151
China,Hebei,2020-05-13T11:42:00.003Z,2020-03-02,39.549,116.1306,318,6,296
China,Heilongjiang,2020-05-13T11:42:00.003Z,2020-03-02,47.862,127.7615,480,13,356
China,Henan,2020-05-13T11:42:00.003Z,2020-03-02,33.882,113.614,1272,22,1205
China,Hong Kong,2020-05-13T11:42:00.003Z,2020-03-02,22.3,114.2,100,2,36
China,Hubei,2020-05-13T11:42:00.003Z,2020-03-02,30.9756,112.2707,67103,2803,33934
China,Hunan,2020-05-13T11:42:00.003Z,2020-03-02,27.6104,111.7088,1018,4,887
China,Inner Mongolia,2020-05-13T11:42:00.003Z,2020-03-02,44.0935,113.9448,75,0,54
China,Jiangsu,2020-05-13T11:42:00.003Z,2020-03-02,32.9711,119.455,631,0,543
China,Jiangxi,2020-05-13T11:42:00.003Z,2020-03-02,27.614,115.7221,935,1,850
China,Jilin,2020-05-13T11:42:00.003Z,2020-03-02,43.6661,126.1923,93,1,83
China,Liaoning,2020-05-13T11:42:00.003Z,2020-03-02,41.2956,122.6085,122,1,103
China,Macau,2020-05-13T11:42:00.003Z,2020-03-02,22.1667,113.55,10,0,8
China,Ningxia,2020-05-13T11:42:00.003Z,2020-03-02,37.2692,106.1655,74,0,69
China,Qinghai,2020-05-13T11:42:00.003Z,2020-03-02,35.7452,95.9956,18,0,18
China,Shaanxi,2020-05-13T11:42:00.003Z,2020-03-02,35.1917,108.8701,245,1,216
China,Shandong,2020-05-13T11:42:00.003Z,2020-03-02,36.3427,118.1498,758,6,460
China,Shanghai,2020-05-13T11:42:00.003Z,2020-03-02,31.202,121.4491,337,3,292
China,Shanxi,2020-05-13T11:42:00.003Z,2020-03-02,37.5777,112.2922,133,0,119
