Country/Region,Province/State,Last Update,ObservationDate,Latitude,Longitude,Confirmed,Deaths,Recovered
Namibia,,2020-05-12T15:42:00.005Z,4/30/20,-22.9576,18.4904,16,0,8
Namibia,,2020-05-12T15:42:00.005Z,5/1/20,-22.9576,18.4904,16,0,8
Namibia,,2020-05-12T15:42:00.005Z,5/2/20,-22.9576,18.4904,16,0,8
Namibia,,2020-05-12T15:42:00.005Z,5/3/20,-22.9576,18.4904,16,0,8
Namibia,,2020-05-12T15:42:00.005Z,5/4/20,-22.9576,18.4904,16,0,8
Namibia,,2020-05-12T15:42:00.005Z,5/5/20,-22.9576,18.4904,16,0,8
Namibia,,2020-05-12T15:42:00.005Z,5/6/20,-22.9576,18.4904,16,0,8
Namibia,,2020-05-12T15:42:00.005Z,5/7/20,-22.9576,18.4904,16,0,9
Namibia,,2020-05-12T15:42:00.005Z,5/8/20,-22.9576,18.4904,16,0,9
Namibia,,2020-05-12T15:42:00.005Z,5/9/20,-22.9576,18.4904,16,0,10
Namibia,,2020-05-12T15:42:00.005Z,5/10/20,-22.9576,18.4904,16,0,11
Namibia,,2020-05-12T15:42:00.005Z,5/11/20,-22.9576,18.4904,16,0,11
Nepal,,2020-05-12T15:42:00.005Z,1/22/20,28.1667,84.25,0,0,0
Nepal,,2020-05-12T15:42:00.005Z,1/23/20,28.1667,84.25,0,0,0
Nepal,,2020-05-12T15:42:00.005Z,1/24/20,28.1667,84.25,0,0,0
Nepal,,2020-05-12T15:42:00.005Z,1/25/20,28.1667,84.25,1,0,0
Nepal,,2020-05-12T15:42:00.005Z,1/26/20,28.1667,84.25,1,0,0
Nepal,,2020-05-12T15:42:00.005Z,1/27/20,28.1667,84.25,1,0,0
Nepal,,2020-05-12T15:42:00.005Z,1/28/20,28.1667,84.25,1,0,0
Nepal,,2020-05-12T15:42:00.005Z,1/29/20,28.1667,84.25,1,0,0
Nepal,,2020-05-12T15:42:00.005Z,1/30/20,28.1667,84.25,1,0,0
Nepal,,2020-05-12T15:42:00.005Z,1/31/20,28.1667,84.25,1,0,0
Nepal,,2020-05-12T15:42:00.005Z,2/1/20,28.1667,84.25,1,0,0
Nepal,,2020-05-12T15:42:00.005Z,2/2/20,28.1667,84.25,1,0,0
Nepal,,2020-05-12T15:42:00.005Z,2/3/20,28.1667,84.25,1,0,0
Nepal,,2020-05-12T15:42:00.005Z,2/4/20,28.1667,84.25,1,0,0
Nepal,,2020-05-12T15:42:00.005Z,2/5/20,28.1667,84.25,1,0,0
Nepal,,2020-05-12T15:42:00.005Z,2/6/20,28.1667,84.25,1,0,0
Nepal,,2020-05-12T15:42:00.005Z,2/7/20,28.1667,84.25,1,0,0
Nepal,,2020-05-12T15:42:00.005Z,2/8/20,28.1667,84.25,1,0,0
Nepal,,2020-05-12T15:42:00.005Z,2/9/20,28.1667,84.25,1,0,0
Nepal,,2020-05-12T15:42:00.005Z,2/10/20,28.1667,84.25,1,0,0
Nepal,,2020-05-12T15:42:00.005Z,2/11/20,28.1667,84.25,1,0,0
Nepal,,2020-05-12T15:42:00.005Z,2/12/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,2/13/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,2/14/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,2/15/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,2/16/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,2/17/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,2/18/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,2/19/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,2/20/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,2/21/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,2/22/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,2/23/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,2/24/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,2/25/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,2/26/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,2/27/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,2/28/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,2/29/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/1/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/2/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/3/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/4/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/5/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/6/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/7/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/8/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/9/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/10/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/11/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/12/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/13/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/14/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/15/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/16/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/17/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/18/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/19/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/20/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/21/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/22/20,28.1667,84.25,1,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/23/20,28.1667,84.25,2,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/24/20,28.1667,84.25,2,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/25/20,28.1667,84.25,3,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/26/20,28.1667,84.25,3,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/27/20,28.1667,84.25,4,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/28/20,28.1667,84.25,5,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/29/20,28.1667,84.25,5,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/30/20,28.1667,84.25,5,0,1
Nepal,,2020-05-12T15:42:00.005Z,3/31/20,28.1667,84.25,5,0,1
Nepal,,2020-05-12T15:42:00.005Z,4/1/20,28.1667,84.25,5,0,1
Nepal,,2020-05-12T15:42:00.005Z,4/2/20,28.1667,84.25,6,0,1
Nepal,,2020-05-12T15:42:00.005Z,4/3/20,28.1667,84.25,6,0,1
Nepal,,2020-05-12T15:42:00.005Z,4/4/20,28.1667,84.25,9,0,1
Nepal,,2020-05-12T15:42:00.005Z,4/5/20,28.1667,84.25,9,0,1
Nepal,,2020-05-12T15:42:00.005Z,4/6/20,28.1667,84.25,9,0,1
Nepal,,2020-05-12T15:42:00.005Z,4/7/20,28.1667,84.25,9,0,1
Nepal,,2020-05-12T15:42:00.005Z,4/8/20,28.1667,84.25,9,0,1
Nepal,,2020-05-12T15:42:00.005Z,4/9/20,28.1667,84.25,9,0,1
Nepal,,2020-05-12T15:42:00.005Z,4/10/20,28.1667,84.25,9,0,1
Nepal,,2020-05-12T15:42:00.005Z,4/11/20,28.1667,84.25,9,0,1
Nepal,,2020-05-12T15:42:00.005Z,4/12/20,28.1667,84.25,12,0,1
Nepal,,2020-05-12T15:42:00.005Z,4/13/20,28.1667,84.25,14,0,1
Nepal,,2020-05-12T15:42:00.005Z,4/14/20,28.1667,84.25,16,0,1
Nepal,,2020-05-12T15:42:00.005Z,4/15/20,28.1667,84.25,16,0,1
Nepal,,2020-05-12T15:42:00.005Z,4/16/20,28.1667,84.25,16,0,2
Nepal,,2020-05-12T15:42:00.005Z,4/17/20,28.1667,84.25,30,0,2
Nepal,,2020-05-12T15:42:00.005Z,4/18/20,28.1667,84.25,31,0,2
Nepal,,2020-05-12T15:42:00.005Z,4/19/20,28.1667,84.25,31,0,4
Nepal,,2020-05-12T15:42:00.005Z,4/20/20,28.1667,84.25,31,0,4
Nepal,,2020-05-12T15:42:00.005Z,4/21/20,28.1667,84.25,43,0,4
Nepal,,2020-05-12T15:42:00.005Z,4/22/20,28.1667,84.25,45,0,7
Nepal,,2020-05-12T15:42:00.005Z,4/23/20,28.1667,84.25,48,0,10
Nepal,,2020-05-12T15:42:00.005Z,4/24/20,28.1667,84.25,49,0,11
Nepal,,2020-05-12T15:42:00.005Z,4/25/20,28.1667,84.25,49,0,12
Nepal,,2020-05-12T15:42:00.005Z,4/26/20,28.1667,84.25,52,0,16
Nepal,,2020-05-12T15:42:00.005Z,4/27/20,28.1667,84.25,52,0,16
Nepal,,2020-05-12T15:42:00.005Z,4/28/20,28.1667,84.25,54,0,16
Nepal,,2020-05-12T15:42:00.005Z,4/29/20,28.1667,84.25,57,0,16
Nepal,,2020-05-12T15:42:00.005Z,4/30/20,28.1667,84.25,57,0,16
Nepal,,2020-05-12T15:42:00.005Z,5/1/20,28.1667,84.25,59,0,16
Nepal,,2020-05-12T15:42:00.005Z,5/2/20,28.1667,84.25,59,0,16
Nepal,,2020-05-12T15:42:00.005Z,5/3/20,28.1667,84.25,75,0,16
Nepal,,2020-05-12T15:42:00.005Z,5/4/20,28.1667,84.25,75,0,16
Nepal,,2020-05-12T15:42:00.005Z,5/5/20,28.1667,84.25,82,0,16
Nepal,,2020-05-12T15:42:00.005Z,5/6/20,28.1667,84.25,99,0,22
Nepal,,2020-05-12T15:42:00.005Z,5/7/20,28.1667,84.25,101,0,22
Nepal,,2020-05-12T15:42:00.005Z,5/8/20,28.1667,84.25,102,0,31
Nepal,,2020-05-12T15:42:00.005Z,5/9/20,28.1667,84.25,110,0,31
Nepal,,2020-05-12T15:42:00.005Z,5/10/20,28.1667,84.25,110,0,31
Nepal,,2020-05-12T15:42:00.005Z,5/11/20,28.1667,84.25,134,0,33
Netherlands,Aruba,2020-05-12T15:42:00.005Z,1/22/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,1/23/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,1/24/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,1/25/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,1/26/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,1/27/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,1/28/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,1/29/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,1/30/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,1/31/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/1/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/2/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/3/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/4/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/5/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/6/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/7/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/8/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/9/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/10/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/11/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/12/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/13/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/14/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/15/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/16/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/17/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/18/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/19/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/20/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/21/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/22/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/23/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/24/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/25/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/26/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/27/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/28/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,2/29/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/1/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/2/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/3/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/4/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/5/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/6/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/7/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/8/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/9/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/10/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/11/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/12/20,12.5186,-70.0358,0,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/13/20,12.5186,-70.0358,2,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/14/20,12.5186,-70.0358,2,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/15/20,12.5186,-70.0358,2,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/16/20,12.5186,-70.0358,2,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/17/20,12.5186,-70.0358,3,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/18/20,12.5186,-70.0358,4,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/19/20,12.5186,-70.0358,4,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/20/20,12.5186,-70.0358,5,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/21/20,12.5186,-70.0358,5,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/22/20,12.5186,-70.0358,9,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/23/20,12.5186,-70.0358,9,0,0
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/24/20,12.5186,-70.0358,12,0,1
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/25/20,12.5186,-70.0358,17,0,1
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/26/20,12.5186,-70.0358,28,0,1
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/27/20,12.5186,-70.0358,33,0,1
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/28/20,12.5186,-70.0358,46,0,1
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/29/20,12.5186,-70.0358,50,0,1
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/30/20,12.5186,-70.0358,50,0,1
Netherlands,Aruba,2020-05-12T15:42:00.005Z,3/31/20,12.5186,-70.0358,55,0,1
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/1/20,12.5186,-70.0358,55,0,1
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/2/20,12.5186,-70.0358,60,0,1
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/3/20,12.5186,-70.0358,62,0,1
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/4/20,12.5186,-70.0358,64,0,1
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/5/20,12.5186,-70.0358,64,0,1
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/6/20,12.5186,-70.0358,71,0,2
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/7/20,12.5186,-70.0358,74,0,14
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/8/20,12.5186,-70.0358,77,0,14
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/9/20,12.5186,-70.0358,82,0,20
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/10/20,12.5186,-70.0358,86,0,27
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/11/20,12.5186,-70.0358,92,0,29
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/12/20,12.5186,-70.0358,92,0,32
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/13/20,12.5186,-70.0358,92,0,32
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/14/20,12.5186,-70.0358,92,0,32
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/15/20,12.5186,-70.0358,93,1,39
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/16/20,12.5186,-70.0358,95,2,39
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/17/20,12.5186,-70.0358,96,2,43
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/18/20,12.5186,-70.0358,96,2,44
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/19/20,12.5186,-70.0358,97,2,49
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/20/20,12.5186,-70.0358,97,2,49
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/21/20,12.5186,-70.0358,97,2,51
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/22/20,12.5186,-70.0358,100,2,68
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/23/20,12.5186,-70.0358,100,2,68
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/24/20,12.5186,-70.0358,100,2,69
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/25/20,12.5186,-70.0358,100,2,69
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/26/20,12.5186,-70.0358,100,2,73
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/27/20,12.5186,-70.0358,100,2,73
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/28/20,12.5186,-70.0358,100,2,73
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/29/20,12.5186,-70.0358,100,2,73
Netherlands,Aruba,2020-05-12T15:42:00.005Z,4/30/20,12.5186,-70.0358,100,2,79
Netherlands,Aruba,2020-05-12T15:42:00.005Z,5/1/20,12.5186,-70.0358,100,2,81
Netherlands,Aruba,2020-05-12T15:42:00.005Z,5/2/20,12.5186,-70.0358,100,2,81
Netherlands,Aruba,2020-05-12T15:42:00.005Z,5/3/20,12.5186,-70.0358,100,2,81
Netherlands,Aruba,2020-05-12T15:42:00.005Z,5/4/20,12.5186,-70.0358,100,2,81
Netherlands,Aruba,2020-05-12T15:42:00.005Z,5/5/20,12.5186,-70.0358,101,2,82
Netherlands,Aruba,2020-05-12T15:42:00.005Z,5/6/20,12.5186,-70.0358,101,2,89
Netherlands,Aruba,2020-05-12T15:42:00.005Z,5/7/20,12.5186,-70.0358,101,3,89
Netherlands,Aruba,2020-05-12T15:42:00.005Z,5/8/20,12.5186,-70.0358,101,3,89
Netherlands,Aruba,2020-05-12T15:42:00.005Z,5/9/20,12.5186,-70.0358,101,3,89
Netherlands,Aruba,2020-05-12T15:42:00.005Z,5/10/20,12.5186,-70.0358,101,3,89
Netherlands,Aruba,2020-05-12T15:42:00.005Z,5/11/20,12.5186,-70.0358,101,3,89
Netherlands,Curacao,2020-05-12T15:42:00.005Z,1/22/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,1/23/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,1/24/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,1/25/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,1/26/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,1/27/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,1/28/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,1/29/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,1/30/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,1/31/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/1/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/2/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/3/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/4/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/5/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/6/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/7/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/8/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/9/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/10/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/11/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/12/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/13/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/14/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/15/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/16/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/17/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/18/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/19/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/20/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/21/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/22/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/23/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/24/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/25/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/26/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/27/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/28/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,2/29/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,3/1/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,3/2/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,3/3/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,3/4/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,3/5/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,3/6/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,3/7/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,3/8/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,3/9/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,3/10/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,3/11/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,3/12/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,3/13/20,12.1696,-68.99,0,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,3/14/20,12.1696,-68.99,1,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,3/15/20,12.1696,-68.99,1,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,3/16/20,12.1696,-68.99,1,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,3/17/20,12.1696,-68.99,3,0,0
Netherlands,Curacao,2020-05-12T15:42:00.005Z,3/18/20,12.1696,-68.99,3,0,0
